240,210,222
242,210,223
243,211,224
244,211,222
247,209,220
251,209,219
2,210,222
11,209,221
27,213,224
39,213,225
50,212,226
61,209,224
75,210,227
88,213,231
95,214,232
95,213,229
89,208,224
86,210,223
82,212,223
79,214,221
76,215,221
75,216,219
76,216,219
78,215,217
84,214,217
90,213,216
96,211,217
101,212,217
106,211,218
109,212,217
110,211,217
110,211,217
112,211,220
113,212,221
112,213,219
109,214,219
108,215,219
107,218,221
107,225,225
107,229,230
104,232,233
101,234,236
98,235,237
94,235,238
88,233,239
84,233,239
84,235,242
83,235,242
80,233,237
77,232,236
74,234,236
71,235,238
70,237,239
64,238,240
57,237,239
51,237,239
44,234,236
38,234,236
34,231,235
31,230,236
30,231,237
28,231,239
27,230,238
26,229,237
27,230,240
28,230,243
30,232,245
31,235,247
31,237,248
28,234,245
21,229,241
16,226,237
12,224,237
9,223,235
8,222,236
8,223,237
8,226,239
10,228,241
10,228,243
9,229,243
11,229,244
10,230,244
10,229,246
9,231,247
9,231,247
8,232,247
9,233,248
8,233,248
4,232,247
5,234,249
5,237,251
4,236,250
2,236,249
0,234,247
0,234,247
0,234,247
3,235,251
3,235,251
5,234,251
4,233,250
5,232,250
5,232,250
6,231,249
6,231,249
3,230,248
3,230,248
3,232,249
2,234,250
4,236,252
4,237,253
4,239,254
4,239,254
3,241,255
6,244,2
7,245,5
5,244,4
4,246,7
7,250,12
7,251,15
5,249,13
6,253,18
5,253,18
255,250,17
1,253,20
8,4,29
3,1,25
251,249,17
252,252,20
1,3,24
254,3,23
0,2,23
255,1,22
0,3,22
1,4,23
5,3,24
5,3,24
4,1,22
4,1,22
6,1,21
7,2,22
9,1,22
8,0,21
8,0,21
7,255,20
3,254,18
11,6,26
10,5,25
6,1,21
8,4,21
8,4,21
11,7,22
22,18,33
26,22,37
32,25,41
36,30,44
37,29,44
36,25,41
34,23,37
34,23,39
37,25,39
38,26,36
39,26,35
37,21,32
32,15,25
30,12,24
36,16,28
40,18,31
39,17,30
38,16,29
37,15,28
36,16,28
38,18,30
37,19,33
35,19,32
32,16,29
29,13,26
30,14,27
32,16,29
35,17,31
37,19,33
39,21,35
42,24,38
48,27,42
51,30,45
39,16,34
39,16,34
40,15,34
40,15,34
41,16,35
40,15,34
41,14,33
38,13,32
39,16,34
39,18,35
39,18,35
37,16,33
34,13,30
32,11,28
33,12,29
34,13,30
34,13,30
35,14,31
36,15,32
37,16,33
37,16,33
37,16,33
36,15,32
36,15,32
33,10,28
34,10,26
34,9,28
37,10,27
38,11,30
37,8,26
34,5,23
33,2,20
35,4,22
35,2,21
34,1,20
33,254,18
31,252,16
31,250,12
29,248,10
27,248,12
32,5,24
27,4,22
26,3,21
27,4,22
30,7,25
31,10,27
33,10,28
31,10,27
33,10,28
28,7,24
23,0,18
20,255,16
27,6,23
35,14,31
35,14,31
31,8,28
32,7,28
36,8,30
38,10,32
39,11,33
38,10,32
38,10,32
38,10,32
39,11,33
27,2,23
27,2,23
25,1,23
23,2,21
24,2,23
24,5,24
27,8,28
25,10,29
25,12,32
25,13,35
28,16,38
30,21,42
34,25,46
33,25,46
30,25,47
26,23,44
25,21,44
16,14,36
6,6,30
4,6,29
5,7,30
3,5,28
255,4,26
0,5,27
251,2,21
249,1,20
248,0,19
246,254,17
246,254,17
245,253,16
246,254,17
246,254,17
244,252,15
244,252,15
245,253,16
245,253,16
245,253,16
245,253,16
246,254,17
246,254,17
248,0,19
245,253,16
242,250,13
242,250,13
245,252,15
248,255,18
249,0,19
250,1,20
251,2,21
252,1,21
255,4,24
0,5,25
253,2,22
251,0,20
2,4,25
10,13,32
3,4,24
2,3,21
2,1,19
2,1,19
3,2,20
4,3,21
4,1,20
4,1,18
6,3,20
6,3,20
6,3,20
6,3,20
8,4,21
8,6,20
10,6,21
11,7,22
11,4,20
11,4,20
10,3,19
9,2,18
8,1,17
7,1,15
7,1,15
7,255,14
13,5,20
15,7,22
19,11,26
26,15,29
30,19,33
32,21,35
33,22,36
35,23,35
38,25,34
40,25,30
40,23,31
39,22,28
41,22,28
44,25,31
51,30,37
56,33,39
47,24,30
53,28,34
59,34,40
64,37,44
63,36,41
62,33,38
59,30,35
57,27,35
55,27,39
45,17,31
34,6,20
26,254,12
24,252,11
22,250,9
18,246,5
16,241,1
25,250,9
25,250,9
27,251,8
29,251,9
32,252,8
33,253,9
34,252,9
35,254,6
47,8,13
32,249,250
57,18,21
115,76,77
164,125,126
178,145,146
168,128,129
133,93,94
96,56,56
62,22,22
33,249,249
40,0,0
44,4,4
16,232,232
7,223,223
35,249,251
57,14,21
104,61,70
157,115,125
175,135,144
167,131,141
165,134,142
159,132,141
146,120,129
156,133,143
148,125,135
139,118,127
139,118,125
148,127,136
155,132,140
148,125,133
136,115,122
141,120,129
139,118,127
138,115,123
141,116,120
146,117,121
149,117,118
149,115,113
148,113,107
147,108,101
148,110,101
147,107,99
144,104,96
148,110,101
163,125,116
176,137,130
178,143,135
178,169,164
146,116,108
79,47,32
244,208,186
238,191,179
106,44,7
167,84,44
114,10,229
142,22,244
161,30,2
178,39,19
178,40,26
178,28,17
165,8,255
150,243,236
144,229,221
147,219,209
147,212,202
141,206,196
134,199,189
131,194,189
130,191,189
133,189,191
135,188,192
136,188,197
134,189,199
128,188,200
118,188,201
110,192,202
99,191,200
82,184,194
61,179,183
54,190,191
50,201,197
30,189,180
27,197,182
40,219,199
51,237,211
62,249,218
56,244,209
59,241,202
120,43,1
154,73,26
123,43,248
83,8,206
79,10,201
89,26,215
89,30,218
94,41,231
62,15,217
102,64,28
164,133,115
178,159,154
173,159,159
165,155,154
175,167,165
135,125,123
68,58,57
61,48,57
92,80,92
90,83,99
92,90,104
85,89,101
53,56,65
76,66,75
86,69,77
118,95,103
128,98,106
135,100,107
130,94,98
106,67,70
116,81,79
89,58,55
87,60,53
70,46,36
82,60,49
85,62,54
119,94,87
173,146,139
137,108,104
113,77,79
138,99,104
116,80,84
248,213,217
212,182,184
219,193,194
217,195,197
218,202,203
214,202,204
28,19,22
113,107,111
132,127,131
114,109,115
104,99,106
70,65,72
28,25,34
2,1,15
223,227,239
27,35,46
115,125,135
87,100,109
49,61,73
53,67,78
23,35,47
27,39,51
54,64,76
64,68,80
97,97,109
146,143,152
137,130,138
117,106,112
142,130,132
176,161,164
143,127,128
110,95,98
122,110,112
123,113,114
143,137,139
140,135,139
144,142,147
85,86,91
61,64,71
30,35,41
52,59,67
57,66,75
48,58,68
42,52,62
56,68,80
55,71,84
53,70,80
58,68,80
61,67,81
61,63,78
59,56,73
61,57,74
63,60,79
52,50,71
68,70,91
63,68,88
37,42,62
33,38,58
55,60,79
56,61,80
34,40,54
32,39,49
47,54,62
40,47,55
9,16,24
15,22,30
68,75,83
85,89,98
42,47,53
67,71,80
60,65,71
46,50,59
78,83,89
80,83,90
102,107,113
103,106,113
84,89,93
108,118,120
119,123,124
136,126,125
105,86,80
63,40,26
57,33,9
83,64,31
133,118,77
156,141,98
166,151,108
176,157,117
174,156,120
160,147,115
132,127,97
84,93,62
49,61,37
231,239,228
214,218,217
205,210,213
214,223,228
229,239,248
226,240,251
213,229,244
202,221,236
213,232,249
211,232,249
210,233,249
210,233,247
210,232,246
210,232,245
211,231,242
211,230,244
210,228,248
210,228,252
208,228,252
208,228,252
208,230,253
207,232,254
208,235,0
208,236,1
210,238,3
209,240,4
212,240,5
213,241,6
213,241,6
213,241,6
213,241,6
212,240,6
215,242,13
216,242,13
216,242,13
217,241,13
217,241,13
219,240,11
219,240,11
219,240,11
217,241,11
216,242,9
215,243,9
213,244,8
209,244,7
208,245,7
207,246,7
209,244,7
215,242,5
218,240,5
217,239,4
216,238,3
215,237,2
214,236,1
213,235,0
212,234,255
212,234,255
212,234,255
212,234,255
212,234,255
212,234,255
212,234,255
212,234,255
212,234,255
213,235,0
213,235,0
213,235,0
214,236,1
214,236,1
214,236,1
215,237,2
215,237,2
214,236,1
214,236,1
214,236,1
214,236,1
214,236,1
214,236,1
214,236,1
212,237,1
212,239,4
211,239,4
211,239,4
211,239,4
213,241,6
214,242,7
216,244,9
217,245,10
217,245,10
218,246,11
219,247,12
219,247,12
220,248,13
219,247,12
219,247,12
218,246,11
220,248,13
220,248,13
220,248,13
219,247,12
218,246,11
217,245,10
217,245,10
217,245,10
215,243,8
215,243,8
215,243,8
216,244,9
216,244,9
217,245,10
217,245,10
217,245,10
218,246,12
219,247,13
219,247,13
219,247,13
219,247,13
218,246,12
217,245,11
216,244,10
217,245,11
217,245,11
216,244,10
215,243,9
216,244,10
218,246,12
220,248,14
222,250,16
222,250,16
221,249,15
221,249,15
220,248,14
218,246,12
217,245,11
217,245,11
216,244,10
215,243,9
215,243,9
215,243,9
215,243,9
216,244,10
216,244,10
216,244,10
217,245,11
237,209,223
238,210,224
239,211,225
239,211,225
239,211,223
242,210,221
249,211,224
1,211,222
12,212,225
24,212,225
37,212,227
47,209,225
61,208,227
75,212,231
84,213,232
86,211,229
80,208,223
79,209,221
77,211,222
74,213,222
72,214,222
70,215,221
69,215,218
72,213,216
77,214,216
83,213,216
91,212,218
97,212,218
103,212,220
106,211,218
110,211,219
111,210,219
113,209,219
112,211,220
112,213,219
111,214,219
108,215,219
107,218,221
107,224,227
107,229,230
106,234,235
102,235,237
96,236,237
89,235,238
83,232,238
79,231,238
77,232,238
77,233,241
74,231,236
74,231,236
71,232,236
69,234,239
67,236,242
61,236,242
54,235,240
47,234,239
41,235,240
36,233,239
31,230,237
25,228,236
24,229,236
22,228,237
21,227,236
20,226,235
25,227,240
26,228,241
27,231,243
29,233,245
28,234,246
25,231,243
18,226,240
13,223,236
12,224,237
9,223,235
7,222,236
5,223,236
6,224,239
